# id	disposition	subject	core functions	expression
rt_date:145	out-of-scope	CDOW	CDOW,HB_STOD	CDoW( hb_SToD( "20000222" ) )
rt_date:146	out-of-scope	CDOW	CDOW,HB_STOD	CDoW( hb_SToD( "20000223" ) )
rt_date:147	out-of-scope	CDOW	CDOW,HB_STOD	CDoW( hb_SToD( "20000224" ) )
rt_date:148	out-of-scope	CDOW	CDOW,HB_STOD	CDoW( hb_SToD( "20000225" ) )
rt_date:149	out-of-scope	CDOW	CDOW,HB_STOD	CDoW( hb_SToD( "20000226" ) )
rt_date:150	out-of-scope	CDOW	CDOW,HB_STOD	CDoW( hb_SToD( "20000227" ) )
rt_date:151	out-of-scope	CDOW	CDOW,HB_STOD	CDoW( hb_SToD( "20000228" ) )
rt_date:152	out-of-scope	CDOW	CDOW,HB_STOD	CDoW( hb_SToD( "20000229" ) )
rt_date:153	out-of-scope	CDOW	CDOW,HB_STOD	CDoW( hb_SToD( "20000230" ) )
rt_date:154	out-of-scope	CDOW	CDOW,HB_STOD	CDoW( hb_SToD( "20000231" ) )
rt_date:155	out-of-scope	CDOW	CDOW,HB_STOD	CDoW( hb_SToD( "20000301" ) )
rt_date:159	rte	DTOC	DTOC	DToC( NIL )
rt_date:160	rte	DTOC	DTOC	DToC( 100 )
rt_date:161	rte	DTOC	DTOC	DToC( "" )
rt_date:163	quarantine:@ on a by-value built-in: the emitter writes ref, which C# rejects (CS1615); EasiPOS never does it	DTOC	DTOC	DToC( @sdDate )
rt_date:165	run-fn	DTOC	DTOC	DToC( sdDate )
rt_date:166	run-fn	DTOC	DTOC	DToC( sdDateE )
rt_date:170	rte	CTOD	CTOD	CToD( NIL )
rt_date:171	rte	CTOD	CTOD	CToD( 100 )
rt_date:172	run-fn	CTOD	CTOD	CToD( "" )
rt_date:174	quarantine:@ on a by-value built-in: the emitter writes ref, which C# rejects (CS1615); EasiPOS never does it	CTOD	CTOD	CToD( @cDate )
rt_date:176	run-fn	CTOD	CTOD	CToD( cDate )
rt_date:177	run-fn	CTOD	CTOD	CToD( "1999-11-25/10" )
rt_date:181	rte	DTOS	DTOS	DToS( NIL )
rt_date:182	rte	DTOS	DTOS	DToS( 100 )
rt_date:184	quarantine:@ on a by-value built-in: the emitter writes ref, which C# rejects (CS1615); EasiPOS never does it	DTOS	DTOS	DToS( @sdDate )
rt_date:186	run-fn	DTOS	DTOS	DToS( sdDate )
rt_date:187	run-fn	DTOS	DTOS	DToS( sdDateE )
rt_file:68	run-fn	FERROR	FERROR	FError()
rt_file:69	run-fn	FWRITE	FWRITE	TESTFIER( FWrite( fhnd, ">1234567890<" ) )
rt_file:70	run-fn	FWRITE	CHR,FWRITE	TESTFIER( FWrite( fhnd, "(123" + Chr( 0 ) + "4567890)" ) )
rt_file:72	quarantine:strict signature: a wrong-type or wrong-count argument is a compile error (CS7036)	FSEEK	FSEEK	TESTFIER( FSeek( fhnd ) )
rt_file:74	run-fn	FSEEK	FSEEK	TESTFIER( FSeek( fhnd, 5 ) )
rt_file:75	run-fn	FSEEK	FSEEK	TESTFIER( FSeek( fhnd, -1, 0 ) )
rt_file:76	run-fn	FSEEK	FSEEK	TESTFIER( FSeek( fhnd, -10, 0 ) )
rt_file:77	run-fn	FSEEK	FSEEK	TESTFIER( FSeek( fhnd, -100, 0 ) )
rt_file:78	run-fn	FWRITE	FWRITE	TESTFIER( FWrite( fhnd, "!" ) )
rt_file:79	run-fn	FSEEK	FSEEK	TESTFIER( FSeek( fhnd, 1 ) )
rt_file:80	run-fn	FWRITE	FWRITE	TESTFIER( FWrite( fhnd, "A" ) )
rt_file:81	run-fn	FSEEK	FSEEK	TESTFIER( FSeek( fhnd, 2, 0 ) )
rt_file:82	run-fn	FWRITE	FWRITE	TESTFIER( FWrite( fhnd, "B" ) )
rt_file:83	run-fn	FSEEK	FSEEK	TESTFIER( FSeek( fhnd, 3, 1 ) )
rt_file:84	run-fn	FWRITE	FWRITE	TESTFIER( FWrite( fhnd, "C" ) )
rt_file:85	run-fn	FSEEK	FSEEK	TESTFIER( FSeek( fhnd, -1, 1 ) )
rt_file:86	run-fn	FWRITE	FWRITE	TESTFIER( FWrite( fhnd, "D" ) )
rt_file:87	run-fn	FSEEK	FSEEK	TESTFIER( FSeek( fhnd, 3, 2 ) )
rt_file:88	run-fn	FWRITE	FWRITE	TESTFIER( FWrite( fhnd, "E" ) )
rt_file:89	run-fn	FSEEK	FSEEK	TESTFIER( FSeek( fhnd, -1, 2 ) )
rt_file:90	run-fn	FWRITE	FWRITE	TESTFIER( FWrite( fhnd, "F" ) )
rt_file:91	run-fn	FSEEK	FSEEK	TESTFIER( FSeek( fhnd, 0 ) )
rt_file:93	unsupported:memvar	FREAD	FREAD	TESTFIER( FRead( fhnd, mnLongP ) )
rt_file:95	unsupported:memvar	FREAD	FREAD	TESTFIER( FRead( fhnd, @mnLongP, 2 ) )
rt_file:97	quarantine:strict signature: a wrong-type or wrong-count argument is a compile error (CS7036)	FREAD	FREAD	TESTFIER( FRead( fhnd, cBuff4 ) )
rt_file:99	quarantine:strict signature: FRead()'s buffer is by reference, and Harbour reads nothing when it is not (CS1620)	FREAD	FREAD	TESTFIER( FRead( fhnd, cBuff4, 2 ) )
rt_file:103	run-fn	FREAD	FREAD	TESTFIER( FRead( fhnd, @cBuff4, 1000 ) )
rt_file:104	run-fn	FREAD	FREAD	TESTFIER( FRead( fhnd, @cBuff4, 3 ) )
rt_file:105	run-fn	FREAD	FREAD	TESTFIER( FRead( fhnd, @cBuff100, 100 ) )
rt_file:106	run-fn	FSEEK	FSEEK	TESTFIER( FSeek( fhnd, 0 ) )
rt_file:107	out-of-scope	FREADSTR	FREADSTR	TESTFIER( FReadStr( fhnd, 4 ) )
rt_file:108	run-fn	FSEEK	FSEEK	TESTFIER( FSeek( fhnd, 0 ) )
rt_file:109	out-of-scope	FREADSTR	FREADSTR	TESTFIER( FReadStr( fhnd, 100 ) )
rt_file:110	run-fn	FSEEK	FSEEK	TESTFIER( FSeek( fhnd, 1, 1 ) )
rt_file:111	out-of-scope	FREADSTR	FREADSTR	TESTFIER( FReadStr( fhnd, 2 ) )
rt_file:112	run-fn	FSEEK	FSEEK	TESTFIER( FSeek( fhnd, -4, 2 ) )
rt_file:113	out-of-scope	FREADSTR	FREADSTR	TESTFIER( FReadStr( fhnd, 1 ) )
rt_file:114	out-of-scope	FREADSTR	FREADSTR	TESTFIER( FReadStr( fhnd, 20 ) )
rt_file:115	run-fn	FSEEK	FSEEK	TESTFIER( FSeek( fhnd, 0, 2 ) )
rt_file:116	run-fn	FWRITE	FWRITE	TESTFIER( FWrite( fhnd, "_-_-_-_-_-_-_" ) )
rt_file:117	run-fn	FSEEK	FSEEK	TESTFIER( FSeek( fhnd, -4, 2 ) )
rt_file:118	out-of-scope	FREADSTR	FREADSTR	TESTFIER( FReadStr( fhnd, 1 ) )
rt_file:119	out-of-scope	FREADSTR	FREADSTR	TESTFIER( FReadStr( fhnd, 20 ) )
rt_file:120	run-fn	FSEEK	FSEEK	TESTFIER( FSeek( fhnd, 3, 2 ) )
rt_file:121	run-fn	FWRITE	FWRITE	TESTFIER( FWrite( fhnd, "V" ) )
rt_file:122	run-fn	FSEEK	FSEEK	TESTFIER( FSeek( fhnd, -3, 2 ) )
rt_file:123	run-fn	FWRITE	FWRITE	TESTFIER( FWrite( fhnd, "W" ) )
rt_file:125	quarantine:strict signature: a wrong-type or wrong-count argument is a compile error (CS7036)	FCLOSE	FCLOSE	TESTFIER( FClose() )
rt_file:127	run-fn	FCLOSE	FCLOSE	TESTFIER( FClose( fhnd ) )
rt_file:128	run-fn	FCLOSE	FCLOSE	TESTFIER( FClose( fhnd ) )
rt_file:129	run-fn	FERASE	FERASE	TESTFIER( FErase( "NOT_HERE.$$$" ) )
rt_file:130	quarantine:strict signature: a wrong-type or wrong-count argument is a compile error (CS1503)	FERASE	FERASE	TESTFIER( FErase( 1 ) )
rt_file:131	run-fn	FERASE	FERASE	TESTFIER( FErase( "NOT_HERE.$$$" ) )
rt_file:132	run-fn	FRENAME	FRENAME	TESTFIER( FRename( "NOT_HERE.$$$", "A" ) )
rt_file:133	run-fn	FOPEN	FOPEN	TESTFIER( FOpen( "NOT_HERE.$$$" ) )
rt_file:137	run-fn	FERROR	FERROR	FError()
rt_file:138	run-fn	FWRITE	FWRITE	TESTFIER( FWrite( fhnd, ">1234567890<" ) )
rt_file:139	run-fn	FWRITE	CHR,FWRITE	TESTFIER( FWrite( fhnd, "(123" + Chr( 0 ) + "4567890)" ) )
rt_file:141	quarantine:strict signature: a wrong-type or wrong-count argument is a compile error (CS7036)	FSEEK	FSEEK	TESTFIER( FSeek( fhnd ) )
rt_file:143	run-fn	FSEEK	FSEEK	TESTFIER( FSeek( fhnd, 5 ) )
rt_file:144	run-fn	FSEEK	FSEEK	TESTFIER( FSeek( fhnd, -1, 0 ) )
rt_file:145	run-fn	FSEEK	FSEEK	TESTFIER( FSeek( fhnd, -10, 0 ) )
rt_file:146	run-fn	FSEEK	FSEEK	TESTFIER( FSeek( fhnd, -100, 0 ) )
rt_file:147	run-fn	FWRITE	FWRITE	TESTFIER( FWrite( fhnd, "!" ) )
rt_file:148	run-fn	FSEEK	FSEEK	TESTFIER( FSeek( fhnd, 1 ) )
rt_file:149	run-fn	FWRITE	FWRITE	TESTFIER( FWrite( fhnd, "A" ) )
rt_file:150	run-fn	FSEEK	FSEEK	TESTFIER( FSeek( fhnd, 2, 0 ) )
rt_file:151	run-fn	FWRITE	FWRITE	TESTFIER( FWrite( fhnd, "B" ) )
rt_file:152	run-fn	FSEEK	FSEEK	TESTFIER( FSeek( fhnd, 3, 1 ) )
rt_file:153	run-fn	FWRITE	FWRITE	TESTFIER( FWrite( fhnd, "C" ) )
rt_file:154	run-fn	FSEEK	FSEEK	TESTFIER( FSeek( fhnd, -1, 1 ) )
rt_file:155	run-fn	FWRITE	FWRITE	TESTFIER( FWrite( fhnd, "D" ) )
rt_file:156	run-fn	FSEEK	FSEEK	TESTFIER( FSeek( fhnd, 3, 2 ) )
rt_file:157	run-fn	FWRITE	FWRITE	TESTFIER( FWrite( fhnd, "E" ) )
rt_file:158	run-fn	FSEEK	FSEEK	TESTFIER( FSeek( fhnd, -1, 2 ) )
rt_file:159	run-fn	FWRITE	FWRITE	TESTFIER( FWrite( fhnd, "F" ) )
rt_file:160	run-fn	FSEEK	FSEEK	TESTFIER( FSeek( fhnd, 0 ) )
rt_file:162	unsupported:memvar	FREAD	FREAD	TESTFIER( FRead( fhnd, mnLongP ) )
rt_file:164	unsupported:memvar	FREAD	FREAD	TESTFIER( FRead( fhnd, @mnLongP, 2 ) )
rt_file:166	quarantine:strict signature: a wrong-type or wrong-count argument is a compile error (CS7036)	FREAD	FREAD	TESTFIER( FRead( fhnd, cBuff4 ) )
rt_file:168	quarantine:strict signature: FRead()'s buffer is by reference, and Harbour reads nothing when it is not (CS1620)	FREAD	FREAD	TESTFIER( FRead( fhnd, cBuff4, 2 ) )
rt_file:172	run-fn	FREAD	FREAD	TESTFIER( FRead( fhnd, @cBuff4, 1000 ) )
rt_file:173	run-fn	FREAD	FREAD	TESTFIER( FRead( fhnd, @cBuff4, 3 ) )
rt_file:174	run-fn	FREAD	FREAD	TESTFIER( FRead( fhnd, @cBuff100, 100 ) )
rt_file:175	run-fn	FSEEK	FSEEK	TESTFIER( FSeek( fhnd, 0 ) )
rt_file:176	out-of-scope	FREADSTR	FREADSTR	TESTFIER( FReadStr( fhnd, 4 ) )
rt_file:177	run-fn	FSEEK	FSEEK	TESTFIER( FSeek( fhnd, 0 ) )
rt_file:178	out-of-scope	FREADSTR	FREADSTR	TESTFIER( FReadStr( fhnd, 100 ) )
rt_file:179	run-fn	FSEEK	FSEEK	TESTFIER( FSeek( fhnd, 1, 1 ) )
rt_file:180	out-of-scope	FREADSTR	FREADSTR	TESTFIER( FReadStr( fhnd, 2 ) )
rt_file:181	run-fn	FSEEK	FSEEK	TESTFIER( FSeek( fhnd, -4, 2 ) )
rt_file:182	out-of-scope	FREADSTR	FREADSTR	TESTFIER( FReadStr( fhnd, 1 ) )
rt_file:183	out-of-scope	FREADSTR	FREADSTR	TESTFIER( FReadStr( fhnd, 20 ) )
rt_file:184	run-fn	FSEEK	FSEEK	TESTFIER( FSeek( fhnd, 0, 2 ) )
rt_file:185	run-fn	FWRITE	FWRITE	TESTFIER( FWrite( fhnd, "_-_-_-_-_-_-_" ) )
rt_file:186	run-fn	FSEEK	FSEEK	TESTFIER( FSeek( fhnd, -4, 2 ) )
rt_file:187	out-of-scope	FREADSTR	FREADSTR	TESTFIER( FReadStr( fhnd, 1 ) )
rt_file:188	out-of-scope	FREADSTR	FREADSTR	TESTFIER( FReadStr( fhnd, 20 ) )
rt_file:189	run-fn	FSEEK	FSEEK	TESTFIER( FSeek( fhnd, 3, 2 ) )
rt_file:190	run-fn	FWRITE	FWRITE	TESTFIER( FWrite( fhnd, "V" ) )
rt_file:191	run-fn	FSEEK	FSEEK	TESTFIER( FSeek( fhnd, -3, 2 ) )
rt_file:192	run-fn	FWRITE	FWRITE	TESTFIER( FWrite( fhnd, "W" ) )
rt_file:193	run-fn	FWRITE	FWRITE	TESTFIER( FWrite( fhnd, "" ) )
rt_file:194	run-fn	FSEEK	FSEEK	TESTFIER( FSeek( fhnd, 0, 2 ) )
rt_file:196	quarantine:strict signature: a wrong-type or wrong-count argument is a compile error (CS7036)	FCLOSE	FCLOSE	TESTFIER( FClose() )
rt_file:198	run-fn	FCLOSE	FCLOSE	TESTFIER( FClose( fhnd ) )
rt_file:199	run-fn	FCLOSE	FCLOSE	TESTFIER( FClose( fhnd ) )
rt_file:200	run-fn	FERASE	FERASE	TESTFIER( FErase( "NOT_HERE.$$$" ) )
rt_file:201	quarantine:strict signature: a wrong-type or wrong-count argument is a compile error (CS1503)	FERASE	FERASE	TESTFIER( FErase( 1 ) )
rt_file:202	run-fn	FERASE	FERASE	TESTFIER( FErase( "NOT_HERE.$$$" ) )
rt_file:203	run-fn	FRENAME	FRENAME	TESTFIER( FRename( "NOT_HERE.$$$", "A" ) )
rt_file:205	run-fn	FILE	FILE	TESTFIER( File( cFileName ) )
rt_file:206	run-fn	FILE	FILE	TESTFIER( File( "NOT_HERE.$$$" ) )
rt_hvm:56	run-fn	VALTYPE	VALTYPE	ValType(  scString  )
rt_hvm:57	run-fn	VALTYPE	VALTYPE	ValType(  scStringE )
rt_hvm:58	run-fn	VALTYPE	VALTYPE	ValType(  scStringZ )
rt_hvm:59	run-fn	VALTYPE	VALTYPE	ValType(  snIntZ    )
rt_hvm:60	run-fn	VALTYPE	VALTYPE	ValType(  snDoubleZ )
rt_hvm:61	run-fn	VALTYPE	VALTYPE	ValType(  snIntP    )
rt_hvm:62	run-fn	VALTYPE	VALTYPE	ValType(  snLongP   )
rt_hvm:63	run-fn	VALTYPE	VALTYPE	ValType(  snDoubleP )
rt_hvm:64	run-fn	VALTYPE	VALTYPE	ValType(  snIntN    )
rt_hvm:65	run-fn	VALTYPE	VALTYPE	ValType(  snLongN   )
rt_hvm:66	run-fn	VALTYPE	VALTYPE	ValType(  snDoubleN )
rt_hvm:67	run-fn	VALTYPE	VALTYPE	ValType(  snDoubleI )
rt_hvm:68	run-fn	VALTYPE	VALTYPE	ValType(  sdDateE   )
rt_hvm:69	run-fn	VALTYPE	VALTYPE	ValType(  slFalse   )
rt_hvm:70	run-fn	VALTYPE	VALTYPE	ValType(  slTrue    )
rt_hvm:71	run-fn	VALTYPE	VALTYPE	ValType(  soObject  )
rt_hvm:72	run-fn	VALTYPE	VALTYPE	ValType(  suNIL     )
rt_hvm:73	run-fn	VALTYPE	VALTYPE	ValType(  sbBlock   )
rt_hvm:74	run-fn	VALTYPE	VALTYPE	ValType(  saArray   )
rt_hvm:75	run-fn	VALTYPE	VALTYPE	ValType( { 1, 2, 3 } )
rt_hvm:77	unsupported:alias	VALTYPE	VALTYPE	ValType( w_TEST->TYPE_C )
rt_hvm:78	unsupported:alias	VALTYPE	VALTYPE	ValType( w_TEST->TYPE_D )
rt_hvm:79	unsupported:alias	VALTYPE	VALTYPE	ValType( w_TEST->TYPE_M )
rt_hvm:80	unsupported:alias	VALTYPE	VALTYPE	ValType( w_TEST->TYPE_N_I )
rt_hvm:81	unsupported:alias	VALTYPE	VALTYPE	ValType( w_TEST->TYPE_N_D )
rt_hvm:82	unsupported:alias	VALTYPE	VALTYPE	ValType( w_TEST->TYPE_L )
rt_hvm:85	quarantine:@ on a by-value built-in: the emitter writes ref, which C# rejects (CS1615); EasiPOS never does it	VALTYPE	VALTYPE	ValType( @scString  )
rt_hvm:86	quarantine:@ on a by-value built-in: the emitter writes ref, which C# rejects (CS1615); EasiPOS never does it	VALTYPE	VALTYPE	ValType( @scStringE )
rt_hvm:87	quarantine:@ on a by-value built-in: the emitter writes ref, which C# rejects (CS1615); EasiPOS never does it	VALTYPE	VALTYPE	ValType( @scStringZ )
rt_hvm:88	quarantine:@ on a by-value built-in: the emitter writes ref, which C# rejects (CS1615); EasiPOS never does it	VALTYPE	VALTYPE	ValType( @snIntZ    )
rt_hvm:89	quarantine:@ on a by-value built-in: the emitter writes ref, which C# rejects (CS1615); EasiPOS never does it	VALTYPE	VALTYPE	ValType( @snDoubleZ )
rt_hvm:90	quarantine:@ on a by-value built-in: the emitter writes ref, which C# rejects (CS1615); EasiPOS never does it	VALTYPE	VALTYPE	ValType( @snIntP    )
rt_hvm:91	quarantine:@ on a by-value built-in: the emitter writes ref, which C# rejects (CS1615); EasiPOS never does it	VALTYPE	VALTYPE	ValType( @snLongP   )
rt_hvm:92	quarantine:@ on a by-value built-in: the emitter writes ref, which C# rejects (CS1615); EasiPOS never does it	VALTYPE	VALTYPE	ValType( @snDoubleP )
rt_hvm:93	quarantine:@ on a by-value built-in: the emitter writes ref, which C# rejects (CS1615); EasiPOS never does it	VALTYPE	VALTYPE	ValType( @snIntN    )
rt_hvm:94	quarantine:@ on a by-value built-in: the emitter writes ref, which C# rejects (CS1615); EasiPOS never does it	VALTYPE	VALTYPE	ValType( @snLongN   )
rt_hvm:95	quarantine:@ on a by-value built-in: the emitter writes ref, which C# rejects (CS1615); EasiPOS never does it	VALTYPE	VALTYPE	ValType( @snDoubleN )
rt_hvm:96	quarantine:@ on a by-value built-in: the emitter writes ref, which C# rejects (CS1615); EasiPOS never does it	VALTYPE	VALTYPE	ValType( @snDoubleI )
rt_hvm:97	quarantine:@ on a by-value built-in: the emitter writes ref, which C# rejects (CS1615); EasiPOS never does it	VALTYPE	VALTYPE	ValType( @sdDateE   )
rt_hvm:98	quarantine:@ on a by-value built-in: the emitter writes ref, which C# rejects (CS1615); EasiPOS never does it	VALTYPE	VALTYPE	ValType( @slFalse   )
rt_hvm:99	quarantine:@ on a by-value built-in: the emitter writes ref, which C# rejects (CS1615); EasiPOS never does it	VALTYPE	VALTYPE	ValType( @slTrue    )
rt_hvm:100	quarantine:@ on a by-value built-in: the emitter writes ref, which C# rejects (CS1615); EasiPOS never does it	VALTYPE	VALTYPE	ValType( @soObject  )
rt_hvm:101	quarantine:@ on a by-value built-in: the emitter writes ref, which C# rejects (CS1615); EasiPOS never does it	VALTYPE	VALTYPE	ValType( @suNIL     )
rt_hvm:102	quarantine:@ on a by-value built-in: the emitter writes ref, which C# rejects (CS1615); EasiPOS never does it	VALTYPE	VALTYPE	ValType( @sbBlock   )
rt_hvm:103	quarantine:@ on a by-value built-in: the emitter writes ref, which C# rejects (CS1615); EasiPOS never does it	VALTYPE	VALTYPE	ValType( @saArray   )
rt_hvm:105	unsupported:memvar	VALTYPE	VALTYPE	ValType(  mcString  )
rt_hvm:106	unsupported:memvar	VALTYPE	VALTYPE	ValType(  mcStringE )
rt_hvm:107	unsupported:memvar	VALTYPE	VALTYPE	ValType(  mcStringZ )
rt_hvm:108	unsupported:memvar	VALTYPE	VALTYPE	ValType(  mnIntZ    )
rt_hvm:109	unsupported:memvar	VALTYPE	VALTYPE	ValType(  mnDoubleZ )
rt_hvm:110	unsupported:memvar	VALTYPE	VALTYPE	ValType(  mnIntP    )
rt_hvm:111	unsupported:memvar	VALTYPE	VALTYPE	ValType(  mnLongP   )
rt_hvm:112	unsupported:memvar	VALTYPE	VALTYPE	ValType(  mnDoubleP )
rt_hvm:113	unsupported:memvar	VALTYPE	VALTYPE	ValType(  mnIntN    )
rt_hvm:114	unsupported:memvar	VALTYPE	VALTYPE	ValType(  mnLongN   )
rt_hvm:115	unsupported:memvar	VALTYPE	VALTYPE	ValType(  mnDoubleN )
rt_hvm:116	unsupported:memvar	VALTYPE	VALTYPE	ValType(  mnDoubleI )
rt_hvm:117	unsupported:memvar	VALTYPE	VALTYPE	ValType(  mdDateE   )
rt_hvm:118	unsupported:memvar	VALTYPE	VALTYPE	ValType(  mlFalse   )
rt_hvm:119	unsupported:memvar	VALTYPE	VALTYPE	ValType(  mlTrue    )
rt_hvm:120	unsupported:memvar	VALTYPE	VALTYPE	ValType(  moObject  )
rt_hvm:121	unsupported:memvar	VALTYPE	VALTYPE	ValType(  muNIL     )
rt_hvm:122	unsupported:memvar	VALTYPE	VALTYPE	ValType(  mbBlock   )
rt_hvm:123	unsupported:memvar	VALTYPE	VALTYPE	ValType(  maArray   )
rt_hvm:125	unsupported:memvar	VALTYPE	VALTYPE	ValType( @mcString  )
rt_hvm:126	unsupported:memvar	VALTYPE	VALTYPE	ValType( @mcStringE )
rt_hvm:127	unsupported:memvar	VALTYPE	VALTYPE	ValType( @mcStringZ )
rt_hvm:128	unsupported:memvar	VALTYPE	VALTYPE	ValType( @mnIntZ    )
rt_hvm:129	unsupported:memvar	VALTYPE	VALTYPE	ValType( @mnDoubleZ )
rt_hvm:130	unsupported:memvar	VALTYPE	VALTYPE	ValType( @mnIntP    )
rt_hvm:131	unsupported:memvar	VALTYPE	VALTYPE	ValType( @mnLongP   )
rt_hvm:132	unsupported:memvar	VALTYPE	VALTYPE	ValType( @mnDoubleP )
rt_hvm:133	unsupported:memvar	VALTYPE	VALTYPE	ValType( @mnIntN    )
rt_hvm:134	unsupported:memvar	VALTYPE	VALTYPE	ValType( @mnLongN   )
rt_hvm:135	unsupported:memvar	VALTYPE	VALTYPE	ValType( @mnDoubleN )
rt_hvm:136	unsupported:memvar	VALTYPE	VALTYPE	ValType( @mnDoubleI )
rt_hvm:137	unsupported:memvar	VALTYPE	VALTYPE	ValType( @mdDateE   )
rt_hvm:138	unsupported:memvar	VALTYPE	VALTYPE	ValType( @mlFalse   )
rt_hvm:139	unsupported:memvar	VALTYPE	VALTYPE	ValType( @mlTrue    )
rt_hvm:140	unsupported:memvar	VALTYPE	VALTYPE	ValType( @moObject  )
rt_hvm:141	unsupported:memvar	VALTYPE	VALTYPE	ValType( @muNIL     )
rt_hvm:142	unsupported:memvar	VALTYPE	VALTYPE	ValType( @mbBlock   )
rt_hvm:143	unsupported:memvar	VALTYPE	VALTYPE	ValType( @maArray   )
rt_hvm:149	rte	TYPE	TYPE	Type( NIL )
rt_hvm:150	rte	TYPE	TYPE	Type( 100 )
rt_hvm:151	rte	TYPE	TYPE	Type( {} )
rt_hvm:154	run-fn	TYPE	TYPE	Type( "w_TEST->TYPE_C" )
rt_hvm:155	run-fn	TYPE	TYPE	Type( "w_TEST->TYPE_D" )
rt_hvm:156	run-fn	TYPE	TYPE	Type( "w_TEST->TYPE_M" )
rt_hvm:157	run-fn	TYPE	TYPE	Type( "w_TEST->TYPE_N_I" )
rt_hvm:158	run-fn	TYPE	TYPE	Type( "w_TEST->TYPE_N_D" )
rt_hvm:159	run-fn	TYPE	TYPE	Type( "w_TEST->TYPE_L" )
rt_hvm:161	unsupported:memvar	TYPE	TYPE	Type( "mxNotHere"  )
rt_hvm:162	unsupported:memvar	TYPE	TYPE	Type( "mcString"  )
rt_hvm:163	unsupported:memvar	TYPE	TYPE	Type( "mcStringE" )
rt_hvm:164	unsupported:memvar	TYPE	TYPE	Type( "mcStringZ" )
rt_hvm:165	unsupported:memvar	TYPE	TYPE	Type( "mnIntZ"    )
rt_hvm:166	unsupported:memvar	TYPE	TYPE	Type( "mnDoubleZ" )
rt_hvm:167	unsupported:memvar	TYPE	TYPE	Type( "mnIntP"    )
rt_hvm:168	unsupported:memvar	TYPE	TYPE	Type( "mnLongP"   )
rt_hvm:169	unsupported:memvar	TYPE	TYPE	Type( "mnDoubleP" )
rt_hvm:170	unsupported:memvar	TYPE	TYPE	Type( "mnIntN"    )
rt_hvm:171	unsupported:memvar	TYPE	TYPE	Type( "mnLongN"   )
rt_hvm:172	unsupported:memvar	TYPE	TYPE	Type( "mnDoubleN" )
rt_hvm:173	unsupported:memvar	TYPE	TYPE	Type( "mnDoubleI" )
rt_hvm:174	unsupported:memvar	TYPE	TYPE	Type( "mdDateE"   )
rt_hvm:175	unsupported:memvar	TYPE	TYPE	Type( "mlFalse"   )
rt_hvm:176	unsupported:memvar	TYPE	TYPE	Type( "mlTrue"    )
rt_hvm:177	unsupported:memvar	TYPE	TYPE	Type( "moObject"  )
rt_hvm:178	unsupported:memvar	TYPE	TYPE	Type( "muNIL"     )
rt_hvm:179	unsupported:memvar	TYPE	TYPE	Type( "mbBlock"   )
rt_hvm:180	unsupported:memvar	TYPE	TYPE	Type( "maArray"   )
rt_hvm:191	run-op			"":className()
rt_hvm:192	run-op			0:className()
rt_hvm:193	run-fn	HB_STOD	HB_STOD	hb_SToD( "" ):className()
rt_hvm:194	run-op			.F.:className()
rt_hvm:195	run-op			{|| NIL }:className()
rt_hvm:196	run-op			{}:className()
rt_hvm:198	run-fn	ERRORNEW	ERRORNEW	ErrorNew():className()
rt_hvm:199	run-fn	ERRORNEW	ERRORNEW	ErrorNew():className
rt_hvm:207	quarantine:classH: C# has no class table, and a scalar no classH member (CS1061); EasiPOS never sends classH (Alex, 2026-09-21)			"":classH()
rt_hvm:208	quarantine:classH: C# has no class table, and a scalar no classH member (CS1061); EasiPOS never sends classH (Alex, 2026-09-21)			0:classH()
rt_hvm:209	quarantine:classH: C# has no class table, and a scalar no classH member (CS1061); EasiPOS never sends classH (Alex, 2026-09-21)	HB_STOD	HB_STOD	hb_SToD( "" ):classH()
rt_hvm:210	quarantine:classH: C# has no class table, and a scalar no classH member (CS1061); EasiPOS never sends classH (Alex, 2026-09-21)			.F.:classH()
rt_hvm:211	quarantine:classH: C# has no class table, and a scalar no classH member (CS1061); EasiPOS never sends classH (Alex, 2026-09-21)			{|| NIL }:classH()
rt_hvm:212	quarantine:classH: C# has no class table, and a scalar no classH member (CS1061); EasiPOS never sends classH (Alex, 2026-09-21)			{}:classH()
rt_hvm:214	divergent:classH: C# has no class table, so an object has no class handle; EasiPOS never sends classH (Alex, 2026-09-21)	ERRORNEW	ERRORNEW	ErrorNew():classH() > 0
rt_hvm:215	divergent:classH: C# has no class table, so an object has no class handle; EasiPOS never sends classH (Alex, 2026-09-21)	ERRORNEW	ERRORNEW	ErrorNew():classH > 0
rt_hvm:224	run-op			scString:className()
rt_hvm:225	run-op			snIntP:className()
rt_hvm:226	run-op			sdDateE:className()
rt_hvm:227	run-op			slFalse:className()
rt_hvm:228	run-op			sbBlock:className()
rt_hvm:229	run-op			saArray:className()
rt_hvm:231	run-op			soObject:className()
rt_hvm:232	run-op			soObject:className
rt_hvm:240	quarantine:classH: C# has no class table, and a scalar no classH member (CS1061); EasiPOS never sends classH (Alex, 2026-09-21)			scString:classH()
rt_hvm:241	quarantine:classH: C# has no class table, and a scalar no classH member (CS1061); EasiPOS never sends classH (Alex, 2026-09-21)			snIntP:classH()
rt_hvm:242	quarantine:classH: C# has no class table, and a scalar no classH member (CS1061); EasiPOS never sends classH (Alex, 2026-09-21)			sdDateE:classH()
